year,source_file,unitid,institution_name,state,metric_name,metric_group,source,source_variable_name,source_developer_friendly_name,value,source_value_raw
2023-24,MERGED2023_24_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,682,682
2023-24,MERGED2023_24_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,415,415
2023-24,MERGED2023_24_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,456,456
2023-24,MERGED2023_24_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,414,414
2023-24,MERGED2023_24_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,1247,1247
2023-24,MERGED2023_24_PP.csv,171100,Michigan State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2023-24,MERGED2023_24_PP.csv,171100,Michigan State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2023-24,MERGED2023_24_PP.csv,171100,Michigan State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0000,0.0000
2023-24,MERGED2023_24_PP.csv,171128,Michigan Technological University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,15729,15729
2023-24,MERGED2023_24_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,97,97
2023-24,MERGED2023_24_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,61,61
2023-24,MERGED2023_24_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,91,91
2023-24,MERGED2023_24_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,129,129
2023-24,MERGED2023_24_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,235,235
2023-24,MERGED2023_24_PP.csv,171128,Michigan Technological University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2023-24,MERGED2023_24_PP.csv,171128,Michigan Technological University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2023-24,MERGED2023_24_PP.csv,171128,Michigan Technological University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0000,0.0000
2023-24,MERGED2023_24_PP.csv,171137,University of Michigan-Dearborn,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,10904,10904
2023-24,MERGED2023_24_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,193,193
2023-24,MERGED2023_24_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,140,140
2023-24,MERGED2023_24_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,117,117
2023-24,MERGED2023_24_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,64,64
2023-24,MERGED2023_24_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,88,88
2023-24,MERGED2023_24_PP.csv,171137,University of Michigan-Dearborn,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2023-24,MERGED2023_24_PP.csv,171137,University of Michigan-Dearborn,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2023-24,MERGED2023_24_PP.csv,171137,University of Michigan-Dearborn,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0000,0.0000
2023-24,MERGED2023_24_PP.csv,171146,University of Michigan-Flint,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,12280,12280
2023-24,MERGED2023_24_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,107,107
2023-24,MERGED2023_24_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,52,52
2023-24,MERGED2023_24_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,70,70
2023-24,MERGED2023_24_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,59,59
2023-24,MERGED2023_24_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,126,126
2023-24,MERGED2023_24_PP.csv,171146,University of Michigan-Flint,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2023-24,MERGED2023_24_PP.csv,171146,University of Michigan-Flint,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2023-24,MERGED2023_24_PP.csv,171146,University of Michigan-Flint,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0000,0.0000
2023-24,MERGED2023_24_PP.csv,171456,Northern Michigan University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,17485,17485
2023-24,MERGED2023_24_PP.csv,171456,Northern Michigan University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,124,124
2023-24,MERGED2023_24_PP.csv,171456,Northern Michigan University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,88,88
2023-24,MERGED2023_24_PP.csv,171456,Northern Michigan University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,133,133
2023-24,MERGED2023_24_PP.csv,171456,Northern Michigan University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,158,158
2023-24,MERGED2023_24_PP.csv,171456,Northern Michigan University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,242,242
2023-24,MERGED2023_24_PP.csv,171456,Northern Michigan University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2023-24,MERGED2023_24_PP.csv,171456,Northern Michigan University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2023-24,MERGED2023_24_PP.csv,171456,Northern Michigan University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0000,0.0000
2023-24,MERGED2023_24_PP.csv,171571,Oakland University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,13584,13584
2023-24,MERGED2023_24_PP.csv,171571,Oakland University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,356,356
2023-24,MERGED2023_24_PP.csv,171571,Oakland University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,216,216
2023-24,MERGED2023_24_PP.csv,171571,Oakland University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,234,234
2023-24,MERGED2023_24_PP.csv,171571,Oakland University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,164,164
2023-24,MERGED2023_24_PP.csv,171571,Oakland University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,257,257
2023-24,MERGED2023_24_PP.csv,171571,Oakland University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2023-24,MERGED2023_24_PP.csv,171571,Oakland University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2023-24,MERGED2023_24_PP.csv,171571,Oakland University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0000,0.0000
2023-24,MERGED2023_24_PP.csv,172051,Saginaw Valley State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,14582,14582
2023-24,MERGED2023_24_PP.csv,172051,Saginaw Valley State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,173,173
2023-24,MERGED2023_24_PP.csv,172051,Saginaw Valley State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,162,162
2023-24,MERGED2023_24_PP.csv,172051,Saginaw Valley State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,147,147
2023-24,MERGED2023_24_PP.csv,172051,Saginaw Valley State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,133,133
2023-24,MERGED2023_24_PP.csv,172051,Saginaw Valley State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,255,255
2023-24,MERGED2023_24_PP.csv,172051,Saginaw Valley State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2023-24,MERGED2023_24_PP.csv,172051,Saginaw Valley State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2023-24,MERGED2023_24_PP.csv,172051,Saginaw Valley State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0000,0.0000
2023-24,MERGED2023_24_PP.csv,172644,Wayne State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,14773,14773
2023-24,MERGED2023_24_PP.csv,172644,Wayne State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,563,563
2023-24,MERGED2023_24_PP.csv,172644,Wayne State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,334,334
2023-24,MERGED2023_24_PP.csv,172644,Wayne State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,307,307
2023-24,MERGED2023_24_PP.csv,172644,Wayne State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,142,142
2023-24,MERGED2023_24_PP.csv,172644,Wayne State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,215,215
2023-24,MERGED2023_24_PP.csv,172644,Wayne State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2023-24,MERGED2023_24_PP.csv,172644,Wayne State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2023-24,MERGED2023_24_PP.csv,172644,Wayne State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0010,0.0010
2023-24,MERGED2023_24_PP.csv,172699,Western Michigan University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,18701,18701
2023-24,MERGED2023_24_PP.csv,172699,Western Michigan University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,247,247
