source,metric_id,metric_name,unitid,institution_name,data_year,period_label,period_type,value,value_unit,definition_reference_year,definition_variable
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",170976,University of Michigan-Ann Arbor,2014,2014-15,graduation_release_year,76,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",170976,University of Michigan-Ann Arbor,2014,2014-15,graduation_release_year,89,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",170976,University of Michigan-Ann Arbor,2014,2014-15,graduation_release_year,91,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,170976,University of Michigan-Ann Arbor,2014,2014-15,graduation_release_year,,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,170976,University of Michigan-Ann Arbor,2014,2014-15,academic_year,15,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,170976,University of Michigan-Ann Arbor,2014,2014-15,academic_year,4832,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,170976,University of Michigan-Ann Arbor,2014,2014-15,academic_year,14,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,170976,University of Michigan-Ann Arbor,2014,2014-15,academic_year,4244,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,170976,University of Michigan-Ann Arbor,2014,2014-15,academic_year,47,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,170976,University of Michigan-Ann Arbor,2014,2014-15,academic_year,12741,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,170976,University of Michigan-Ann Arbor,2014,2014-15,academic_year,33,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,170976,University of Michigan-Ann Arbor,2014,2014-15,academic_year,6171,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,170976,University of Michigan-Ann Arbor,2014,2014-15,academic_year,32,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,170976,University of Michigan-Ann Arbor,2014,2014-15,academic_year,4645,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171100,Michigan State University,2014,2014-15,academic_year,25350,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171100,Michigan State University,2014,2014-15,academic_year,47115,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171100,Michigan State University,2014,2014-15,academic_year,25350,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171100,Michigan State University,2014,2014-15,academic_year,47115,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171100,Michigan State University,2014,2014-15,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171100,Michigan State University,2014,2014-15,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171100,Michigan State University,2014,2014-15,fall,66,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171100,Michigan State University,2014,2014-15,fall,63,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171100,Michigan State University,2014,2014-15,fall,70,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171100,Michigan State University,2014,2014-15,fall,71,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,171100,Michigan State University,2014,2014-15,fall,13,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,171100,Michigan State University,2014,2014-15,fall,15,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,171100,Michigan State University,2014,2014-15,fall,92,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,171100,Michigan State University,2014,2014-15,fall,4,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,171100,Michigan State University,2014,2014-15,fall,14,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,171100,Michigan State University,2014,2014-15,fall,82,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",171100,Michigan State University,2014,2014-15,graduation_release_year,53,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",171100,Michigan State University,2014,2014-15,graduation_release_year,75,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171100,Michigan State University,2014,2014-15,graduation_release_year,79,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171100,Michigan State University,2014,2014-15,graduation_release_year,,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171100,Michigan State University,2014,2014-15,academic_year,22,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171100,Michigan State University,2014,2014-15,academic_year,4725,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171100,Michigan State University,2014,2014-15,academic_year,22,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171100,Michigan State University,2014,2014-15,academic_year,4425,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171100,Michigan State University,2014,2014-15,academic_year,44,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171100,Michigan State University,2014,2014-15,academic_year,8563,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171100,Michigan State University,2014,2014-15,academic_year,42,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171100,Michigan State University,2014,2014-15,academic_year,7041,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171100,Michigan State University,2014,2014-15,academic_year,41,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,171100,Michigan State University,2014,2014-15,academic_year,5525,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171128,Michigan Technological University,2014,2014-15,academic_year,27056,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171128,Michigan Technological University,2014,2014-15,academic_year,42536,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171128,Michigan Technological University,2014,2014-15,academic_year,27056,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171128,Michigan Technological University,2014,2014-15,academic_year,42536,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171128,Michigan Technological University,2014,2014-15,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171128,Michigan Technological University,2014,2014-15,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171128,Michigan Technological University,2014,2014-15,fall,76,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171128,Michigan Technological University,2014,2014-15,fall,75,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171128,Michigan Technological University,2014,2014-15,fall,76,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171128,Michigan Technological University,2014,2014-15,fall,73,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,171128,Michigan Technological University,2014,2014-15,fall,25,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,171128,Michigan Technological University,2014,2014-15,fall,2,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,171128,Michigan Technological University,2014,2014-15,fall,85,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,171128,Michigan Technological University,2014,2014-15,fall,2,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,171128,Michigan Technological University,2014,2014-15,fall,3,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,171128,Michigan Technological University,2014,2014-15,fall,96,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",171128,Michigan Technological University,2014,2014-15,graduation_release_year,25,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",171128,Michigan Technological University,2014,2014-15,graduation_release_year,58,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171128,Michigan Technological University,2014,2014-15,graduation_release_year,64,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171128,Michigan Technological University,2014,2014-15,graduation_release_year,,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171128,Michigan Technological University,2014,2014-15,academic_year,26,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171128,Michigan Technological University,2014,2014-15,academic_year,4908,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171128,Michigan Technological University,2014,2014-15,academic_year,25,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171128,Michigan Technological University,2014,2014-15,academic_year,4330,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171128,Michigan Technological University,2014,2014-15,academic_year,94,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171128,Michigan Technological University,2014,2014-15,academic_year,8794,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171128,Michigan Technological University,2014,2014-15,academic_year,66,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171128,Michigan Technological University,2014,2014-15,academic_year,7317,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171128,Michigan Technological University,2014,2014-15,academic_year,65,Percent,2023,FLOAN_P
